Symbol,Name,Exchange,Industry,SIC Description
TGLS,Tecnoglass Inc,NYSE,Building Prds Retail - Wsale,SIC-3211 Flat Glass
TGNA,Tegna Inc,NYSE,Broadcast - Radio & TV,SIC-4833 Television Broadcasting Stations
TGTX,Tg Therapeutics,NASDAQ,Medical Products,SIC-2834 Pharmaceutical Preparations
TH,Target Hospitality Corp,NASDAQ,Leisure & Recreation Services,SIC-2834 Pharmaceutical Preparations
THFF,First Finl Corp [In],NASDAQ,Banks - Midwest,SIC-6022 State Commercial Banks
THR,Thermon Group Holdings Inc,NYSE,Industrial Controls,SIC-3620 Electrical Industrial Apparatus
THRD,Third Harmonic Bio Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
THRM,Gentherm Inc,NASDAQ,Auto - Truck Original Parts,SIC-3714 Motor Vehicle Parts & Accessories
THRY,Thryv Holdings Inc,NASDAQ,Internet - Software,SIC-7310 Services-Advertising
THS,Treehouse Foods,NYSE,Food - Misc & Diversified,"SIC-2030 Canned, Frozen & Preserved Fruit, Veg & Food"
TILE,Interface Inc,NASDAQ,Textile - Home Furnishings,SIC-2273 Carpets & Rugs
TIPT,Tiptree Fncl Cl A,NASDAQ,Insurance - Brokers,"SIC-6331 Fire, Marine & Casualty Insurance"
TITN,Titan Machinery Inc,NASDAQ,Retail - Wsale Auto & Trucks,"SIC-5990 Retail-Retail Stores, NEC"
TK,Teekay Shipping Corp,NYSE,Transportation - Ship,SIC-4412 Deep Sea Foreign Transportation of Freight
TLS,Telos Corp,NASDAQ,IT Services,SIC-7373 Services-Computer Integrated Systems Design
TLYS,Tilly's Inc,NYSE,Retail - Apparel & Shoes,SIC-5600 Retail-Apparel & Accessory Stores
TMCI,Treace Medical Concepts Inc,NASDAQ,Medical Instruments,SIC-3841 Surgical & Medical Instruments & Apparatus
TMDX,Transmedics Group Inc,NASDAQ,Medical Instruments,SIC-3845 Electromedical & Electrotherapeutic Apparatu
TMHC,Taylor Morrison Home Corp,NYSE,Building - Residential & Comm,SIC-1531 Operative Builders
TMP,Tompkinstrustco,NYSE Arca,Banks - Northeast,SIC-6022 State Commercial Banks
TNC,Tennant Company,NYSE,Machinery - General Industrial,SIC-3580 Refrigeration & Service Industry Machinery
TNDM,Tandem Diabetes Care,NASDAQ,Medical Instruments,SIC-3841 Surgical & Medical Instruments & Apparatus
TNET,Trinet Group Inc,NYSE,Outsourcing,"SIC-7389 Services-Business Services, NEC"
TNGX,Tango Therapeutics Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
TNK,Teekay Tankers Ltd,NYSE,Transportation - Ship,SIC-4400 Water Transportation
TNYA,Tenaya Therapeutics Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
TOWN,Towne Bank,NASDAQ,Banks - Southeast,SIC-6022 State Commercial Banks
TPB,Turning Point Brands,NYSE,Tobacco,SIC-2100 Tobacco Products
TPC,Tutor Perini Corp,NYSE,Building - Heavy Construction,SIC-1540 General Bldg Contractors - Non-residential B
TPH,Tri Pointe Homes Inc,NYSE,Building - Residential & Comm,SIC-1531 Operative Builders
TPIC,Tpi Composites Inc,NASDAQ,Industrial Services,SIC-3510 Engines & Turbines
TRAK,Repositrak Inc,NYSE,Internet - Software,SIC-7374 Services-Computer Processing & Data Preparat
TRC,Tejon Ranch Company,NYSE,Real Estate Operations,SIC-6500 Real Estate
TRDA,Entrada Therapeutics Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
TREE,Lendingtree Inc,NASDAQ,Finance - Mortgage & Rel Svs,SIC-6163 Loan Brokers
TRMK,Trustmark Corp,NASDAQ,Banks - Southeast,SIC-6021 National Commercial Banks
TRML,Tourmaline Bio Inc,NASDAQ,Medical - Drugs,"SIC-2836 Biological Products, (No Disgnostic Substanc"
TRN,Trinity Industries,NYSE,Transportation - Equip & Lease,SIC-3743 Railroad Equipment
TRNO,Terreno Realty Corp,NYSE,REIT - Equity Trust Other,SIC-6500 Real Estate
TRNS,Transcat Inc,NASDAQ,Industrial Controls,SIC-3825 Instruments For Meas & Testing of Electricit
TROX,Tronox Inc,NYSE,Chemical - Diversified,SIC-2810 Industrial Inorganic Chemicals
TRS,Trimas Corp,NASDAQ,Metal Production & Fabrication,SIC-3460 Metal Forgings & Stampings
TRST,Trustco Bank Corp NY,NASDAQ,Banks - Northeast,SIC-6022 State Commercial Banks
TRTX,Tpg Re Finance Trust Inc,NYSE,Real Estate Operations,SIC-6798 Real Estate Investment Trusts
TRUE,Truecar Inc,NASDAQ,Internet - Services,"SIC-7370 Services-Computer Programming, Data Processi"
TRUP,Trupanion Inc,NASDAQ,Insurance - Accident & Health,SIC-6324 Hospital & Medical Service Plans
TRVI,Trevi Therapeutics Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
TSBK,Timberland Bancorp,NASDAQ,Finance - Savings & Loan,"SIC-6036 Savings Institutions, Not Federally Chartere"
TSHA,Taysha Gene Therapies Inc,NASDAQ,Medical - Generic Drugs,"SIC-2836 Biological Products, (No Disgnostic Substanc"
TSQ,Townsquare Media Llc,NYSE,Broadcast - Radio & TV,SIC-4832 Radio Broadcasting Stations
TSVT,2Seventy Bio Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
TTEC,Teletech Hlds,NASDAQ,Technology Services,SIC-7363 Services-Help Supply Services
TTGT,Techtarget Inc,NASDAQ,Internet - Content,SIC-4822 Telegraph & Other Message Communications
TTI,Tetra Technologies,NYSE,Oil - Field Services,SIC-1311 Crude Petroleum & Natural Gas
TTMI,TTM Technologies,NASDAQ,Electronics - Misc Components,SIC-3672 Printed Circuit Boards
TTSH,Tile Shop Hlds,NASDAQ,Building Prds Retail - Wsale,"SIC-5700 Retail-Home Furniture, Furnishings & Equipme"
TUSK,Mammoth Energy Services Inc,NASDAQ,Oil - Field Services,"SIC-1389 Oil & Gas Field Services, NEC"
TVTX,Travere Therapeutics Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
TWI,Titan International,NYSE,Machinery - Farm,"SIC-3312 Steel Works, Blast Furnaces & Rolling Mills"
TWIN,Twin Disc Inc,NASDAQ,Machinery - General Industrial,SIC-3560 General Industrial Machinery & Equipment
TWKS,Thoughtworks Holding Inc,NASDAQ,Technology Services,SIC-7371 Services-Computer Programming Services
TWO,Two Harbors Invt Corp,NYSE,REIT - Mortgage Trusts,SIC-6798 Real Estate Investment Trusts
TWST,Twist Bioscience Corp,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
TXNM,Txnm Energy Inc,NYSE,Other Alt Energy,SIC-4911 Electric Services
TYRA,Tyra Biosciences Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
UBSI,United Bkshs Inc,NASDAQ,Banks - Southeast,SIC-6022 State Commercial Banks
UCB,United Community Banks Inc,NYSE,Banks - Southeast,SIC-6022 State Commercial Banks
UCTT,Ultra Clean Holdings,NASDAQ,Electrical - Manufacturing,SIC-3674 Semiconductors & Related Devices
UDMY,Udemy Inc,NASDAQ,Internet - Software,SIC-8200 Services-Educational Services
UE,Urban Edge Properties,NYSE,REIT - Equity Trust Retail,SIC-6500 Real Estate
UEC,Uranium Energy,NYSE Arca,Mining - Misc,SIC-1090 Miscellaneous Metal Ores
UFCS,United Fire Group,NASDAQ,Insurance - Proprty & Casualty,"SIC-6331 Fire, Marine & Casualty Insurance"
UFPI,Universal Forest Prd,NASDAQ,Building Products - Wood,"SIC-2421 Sawmills & Planting Mills, General"
UFPT,U F P Tech Inc,NASDAQ,Containers - Paper Products,SIC-3841 Surgical & Medical Instruments & Apparatus
UHG,United Homes Group Inc,NASDAQ,Real Estate Developers,SIC-1531 Operative Builders
UHT,Universal Health Realty Income Trust,NYSE,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
UIS,Unisys Corp,NYSE,IT Services,SIC-7373 Services-Computer Integrated Systems Design
ULBI,Ultralife Corp,NASDAQ,Electronics - Misc Components,"SIC-3690 Miscellaneous Electrical Machinery, Equipmen"
ULCC,Frontier Group Holdings Inc,NASDAQ,Transportation - Airline,"SIC-4512 Air Transportation, Scheduled"
ULH,Universal Logis Holdings,NASDAQ,Transportation - Services,SIC-4213 Trucking (No Local)
UMBF,UMB Financial Corp,NASDAQ,Banks - Midwest,SIC-6021 National Commercial Banks
UMH,Umh Properties,NYSE,REIT - Equity Trust Resident,SIC-6798 Real Estate Investment Trusts
UNF,Unifirst Corp,NYSE,Uniform & Related,SIC-7200 Services-Personal Services
UNFI,United Nat Foods,NYSE,Food - Misc & Diversified,"SIC-5141 Wholesale-Groceries, General Line"
UNIT,Uniti Group Inc,NASDAQ,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
UNTY,Unity Bancorp Inc,NASDAQ,Banks - Northeast,SIC-6022 State Commercial Banks
UP,Wheels Up Experience Inc,NYSE,Aerospace - Defense,"SIC-4522 Air Transportation, Nonscheduled"
UPBD,Upbound Group Inc,NASDAQ,Finance - Leasing Companies,"SIC-7359 Services-Equipment Rental & Leasing, NEC"
UPST,Upstart Holdings Inc,NASDAQ,Finance - Misc Services,SIC-6199 Finance Services
UPWK,Upwork Inc,NASDAQ,Internet - Services,SIC-7374 Services-Computer Processing & Data Preparat
URBN,Urban Outfitters Inc,NASDAQ,Retail - Apparel & Shoes,SIC-5651 Retail-Family Clothing Stores
URG,Ur Energy Inc,NYSE Arca,Mining - Misc,SIC-1040 Gold and Silver Ores
URGN,Urogen Pharma Ltd,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
USAP,Universal Stainless & Alloy,NASDAQ,Steel - Producers,"SIC-3312 Steel Works, Blast Furnaces & Rolling Mills"
USCB,Uscb Financial Hldgs Inc,NASDAQ,Banks - Southeast,SIC-6022 State Commercial Banks
USLM,U S Lime & Mineral,NASDAQ,Building - CMT & CNT & AG,SIC-1400 Mining & Quarrying of Nonmetallic Minerals
USNA,Usana Health Sciences Inc,NYSE,Medical - Drugs,SIC-2833 Medicinal Chemicals & Botanical Products
USPH,U.S. Physical Therapy,NYSE,Medical - Outpatient & Hm Care,SIC-8000 Services-Health Services
UTI,Universal Technical Institute Inc,NYSE,Schools,SIC-8200 Services-Educational Services
UTL,Unitil Corp,NYSE,Utility - Electric Power,SIC-4931 Electric & Other Services Combined
UTMD,Utah Medical Prod,NASDAQ,Medical Products,SIC-3841 Surgical & Medical Instruments & Apparatus
UTZ,Utz Brands Inc,NYSE,Food - Misc & Diversified,SIC-2090 Miscellaneous Food Preparations & Kindred Pr
UUUU,Energy Fuels Inc,NYSE Arca,Mining - Non Ferrous,SIC-1400 Mining & Quarrying of Nonmetallic Minerals
UVE,Universal Insurance Holdings Inc,NYSE,Insurance - Proprty & Casualty,"SIC-6331 Fire, Marine & Casualty Insurance"
UVSP,Univest Corp of Penn,NASDAQ,Banks - Northeast,SIC-6022 State Commercial Banks
UVV,Universal Corp,NYSE,Tobacco,SIC-5150 Wholesale-Farm Product Raw Materials
VABK,Virginia Natl Bnk,NASDAQ,Banks - Northeast,SIC-6021 National Commercial Banks
VAL,Valaris Ltd,NYSE,Oil & Gas - Drilling,SIC-1381 Drilling Oil & Gas Wells
VALU,Value Line Inc,NASDAQ,Finance - Investment Mgmt,SIC-6282 Investment Advice
VBTX,Veritex Holdings,NASDAQ,Banks - Southeast,SIC-6022 State Commercial Banks
VC,Visteon Corp,NASDAQ,Auto - Truck Original Parts,SIC-3714 Motor Vehicle Parts & Accessories
VCEL,Vericel Corporation,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
VCSA,Vacasa Inc Cl A,NASDAQ,Technology Services,SIC-7340 Services-To Dwellings & Other Buildings
VCTR,Victory Capital Holdings Inc Cl A,NASDAQ,Finance - Investment Mgmt,SIC-6282 Investment Advice
VCYT,Veracyte Inc,NASDAQ,Medical Instruments,SIC-8071 Services-Medical Laboratories
VECO,Veeco Instrument,NASDAQ,Electrical - Manufacturing,"SIC-3559 Special Industry Machinery, NEC"
VEL,Velocity Financial Inc,NYSE,Finance - Mortgage & Rel Svs,SIC-6199 Finance Services
VERA,Vera Therapeutics Inc Cl A,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
VERU,Veru Inc,NASDAQ,Medical Products,N/A
VERV,Verve Therapeutics Inc,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
VERX,Vertex Inc Cl A,NASDAQ,Internet - Software,SIC-7372 Services-Prepackaged Software
VGAS,Verde Clean Fuels Inc,NASDAQ,Other Alt Energy,SIC-2860 Industrial Organic Chemicals
VGR,Vector Group Ltd,NYSE,Conglomerates - Div Operations,SIC-2111 Cigarettes
VHI,Valhi Inc,NYSE,Chemical - Diversified,SIC-2810 Industrial Inorganic Chemicals
VIAV,Viavi Solutions,NASDAQ,Communications Components,SIC-3674 Semiconductors & Related Devices
VICR,Vicor Corp,NASDAQ,Electronics - Misc Components,"SIC-3679 Electronic Components, NEC"
VIR,Vir Biotechnology Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
VIRC,Virco MFG Corp,NASDAQ,Furniture,SIC-2531 Public Bldg & Related Furniture
VITL,Vital Farms Inc,NASDAQ,Food - Misc & Diversified,SIC-2000 Food and Kindred Products
VLGEA,Village Super Mkt,NASDAQ,Retail - Supermarket,SIC-5411 Retail-Grocery Stores
VLY,Valley National Bancorp,NASDAQ,Banks - Northeast,SIC-6021 National Commercial Banks
VMD,Viemed Healthcare Inc,NASDAQ,Medical Products,"SIC-8090 Services-Misc Health & Allied Services, NEC"
VMEO,Vimeo Inc,NASDAQ,Technology Services,"SIC-7370 Services-Computer Programming, Data Processi"
VNDA,Vanda Pharmaceuticals,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
VPG,Vishay Precision Group,NYSE,Electronics - Misc Components,SIC-3670 Electronic Components & Accessories
VRA,Vera Bradley,NASDAQ,Retail - Apparel & Shoes,SIC-3100 Leather & Leather Products
VRCA,Verrica Pharmaceuticals Inc,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
VRDN,Viridian Therapeutics Inc,NASDAQ,Medical - Biomedical,SIC-8071 Services-Medical Laboratories
VRE,Veris Residential Inc,NYSE,REIT - Equity Trust Resident,SIC-6798 Real Estate Investment Trusts
VREX,Varex Imaging Corp,NASDAQ,Medical Products,"SIC-3679 Electronic Components, NEC"
VRNS,Varonis Systems Inc,NASDAQ,Security,SIC-7372 Services-Prepackaged Software
VRNT,Verint Systems Inc,NASDAQ,Computer - Software,SIC-7373 Services-Computer Integrated Systems Design
VRRM,Verra Mobility Corp,NASDAQ,Protection - Safety,SIC-4700 Transportation Services
VRTS,Virtus Investment Partners,NYSE,Finance - Investment Mgmt,SIC-6282 Investment Advice
VSAT,Viasat Inc,NASDAQ,Wireless Equipment,SIC-3663 Radio & Tv Broadcasting & Communications Equ
VSCO,Victorias Secret & Co.,NYSE,Leisure & Recreational Prdcts,SIC-5621 Retail-Womens Clothing Stores
VSEC,V S E Corp,NASDAQ,Engineering & R&D Services,SIC-8711 Services-Engineering Services
VSH,Vishay Intertechnology,NYSE,Semi Discretes,SIC-3670 Electronic Components & Accessories
VSTM,Verastem Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
VSTO,Vista Outdoor Inc,NYSE,Leisure & Recreational Prdcts,"SIC-3480 Ordnance & Accessories, (No Vehicles/Guided"
VTLE,Vital Energy Inc,NYSE,Other Alt Energy,SIC-1311 Crude Petroleum & Natural Gas
VTOL,Bristow Group Inc,NYSE,Transportation - Airline,"SIC-4522 Air Transportation, Nonscheduled"
VTS,Vitesse Energy Inc,NYSE,Oil - US Exploration & Product,SIC-1311 Crude Petroleum & Natural Gas
VTSI,Virtra Systems Inc,NASDAQ,Electronics - Military,SIC-3990 Miscellaneous Manufacturing Industries
VTYX,Ventyx Biosciences Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
VVI,Viad Corp,NYSE,Business Services,"SIC-7389 Services-Business Services, NEC"
VVX,V2X Inc,NYSE,Technology Services,SIC-8744 Services-Facilities Support Management Servi
VYGR,Voyager Therapeut,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
VYX,NCR Voyix Corporation,NYSE,Computer - Integrated Systems,SIC-3578 Calculating & Accounting Machines (No Electr
VZIO,Vizio Holding Corp Cl A,NYSE,Consumer Prdts - Misc Discr,SIC-3651 Household Audio & Video Equipment
WABC,Westamerica Bancorp,NASDAQ,Banks - West,SIC-6021 National Commercial Banks
WAFD,Wafd Inc,NASDAQ,Banks - West,SIC-6021 National Commercial Banks
WALD,Waldencast Plc,NASDAQ,Cosmetics & Toiletries,"SIC-2844 Perfumes, Cosmetics & Other Toilet Preparati"
WASH,Washington TR Bncorp,NASDAQ,Banks - Northeast,SIC-6022 State Commercial Banks
WD,Walker & Dunlop,NYSE,Finance - Mortgage & Rel Svs,SIC-6199 Finance Services
WDFC,W D 40 Company,NASDAQ,Consumer Prdts - Misc Staple,SIC-2890 Miscellaneous Chemical Products
WEAV,Weave Communications Inc,NYSE,Communication Network Software,SIC-7372 Services-Prepackaged Software
WERN,Werner Enterprise,NASDAQ,Transportation - Truck,SIC-4213 Trucking (No Local)
WEST,Westrock Coffee Company,NASDAQ,Beverages - Soft,SIC-2080 Beverages
WEYS,Weyco Gp Inc,NASDAQ,Shoes and Related Apparel,"SIC-5130 Wholesale-Apparel, Piece Goods & Notions"
WGO,Winnebago Industries,NYSE,Building - Mobile Homes & RV,SIC-3716 Motor Homes
WGS,Genedx Holdings Corp,NASDAQ,Medical Services,SIC-8000 Services-Health Services
WHD,Cactus Inc Cl A,NYSE,Oil - US Integrated,SIC-3533 Oil & Gas Field Machinery & Equipment
WINA,Winmark Corp,NASDAQ,Retail - Misc & Diversified,SIC-5900 Retail-Miscellaneous Retail
WK,Workiva Llc,NYSE,Internet - Software,SIC-7372 Services-Prepackaged Software
WKC,World Kinect Corp,NYSE,Other Alt Energy,SIC-5172 Wholesale-Petroleum & Petroleum Products (No
WLDN,Willdan Group Inc,NASDAQ,Business Services,SIC-8711 Services-Engineering Services
WLFC,Willis Lease Fin C,NASDAQ,Transportation - Equip & Lease,"SIC-5080 Wholesale-Machinery, Equipment & Supplies"
WLLBW,Whiting Petroleum Corp,OTC US,N/A,N/A
WLY,John Wiley Sons Cl A,NYSE,Publishing - Books,SIC-2731 Books: Publishing or Publishing & Printing
WMK,Weis Markets,NYSE,Retail - Supermarket,SIC-5411 Retail-Grocery Stores
WNC,Wabash National Corp,NYSE,Auto - Truck Original Parts,SIC-3715 Truck Trailers
WNS,Wns Ltd ADR,NYSE,Business Services,"SIC-7389 Services-Business Services, NEC"
WOOF,Petco Health and Wellness Company Cl A,NASDAQ,Retail - Misc & Diversified,"SIC-5990 Retail-Retail Stores, NEC"
WOR,Worthington Enterprises Inc,NYSE,Conglomerates - Div Operations,"SIC-3310 Steel Works, Blast Furnaces & Rolling & Fini"
WOW,Wideopenwest Inc,NYSE,Cable TV,SIC-4841 Cable & Other Pay Television Services
WRBY,Warby Parker Inc Cl A,NYSE,Medical Products,SIC-3851 Ophthalmic Goods
WRLD,World Acceptance Corp,NASDAQ,Finance - Consumer Loans,SIC-6141 Personal Credit Institutions
WS,Worthington Steel Inc,NYSE,Steel - Specialty,"SIC-3310 Steel Works, Blast Furnaces & Rolling & Fini"
WSBC,Wesbanco Inc,NASDAQ,Banks - Southeast,SIC-6021 National Commercial Banks
WSBF,Waterstone Financial,NASDAQ,Finance - Savings & Loan,"SIC-6035 Savings Institution, Federally Chartered"
WSFS,WSFS Financial Corp,NASDAQ,Finance - Savings & Loan,SIC-6021 National Commercial Banks
WSR,Whitestone REIT,NYSE,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
WT,Wisdomtree Inc,NYSE,Finance - Misc Services,"SIC-6211 Security Brokers, Dealers & Flotation Compan"
WTBA,West Bancorp,NASDAQ,Finance - Savings & Loan,SIC-6022 State Commercial Banks
WTI,W&T Offshore,NYSE,Oil - US Exploration & Product,SIC-1311 Crude Petroleum & Natural Gas
WTS,Watts Water Technologies,NYSE,Industrial Controls,SIC-3490 Miscellaneous Fabricated Metal Products
WTTR,Select Water Solutions Inc,NYSE,Waste Removal Svcs,"SIC-1389 Oil & Gas Field Services, NEC"
WULF,Terawulf Inc,NASDAQ,Finance - Misc Services,SIC-6199 Finance Services
WVE,Wave Life Sci Ord Sh,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
WWW,Wolverine World Wide,NYSE,Shoes and Related Apparel,"SIC-3140 Footwear, (No Rubber)"
XBIT,Xbiotech Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
XERS,Xeris Pharmaceuticals Inc,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
XFOR,X4 Pharmaceuticals Inc,NASDAQ,Medical - Biomedical,N/A
XHR,Xenia Hotels & Resorts Inc,NYSE,REIT - Equity Trust Other,SIC-7011 Hotels & Motels
XMTR,Xometry Inc Cl A,NASDAQ,Machinery - General Industrial,"SIC-7389 Services-Business Services, NEC"
XNCR,Xencor Inc,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
XOMA,Xoma Royalty Corporation,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
XPEL,Xpel Technologies,NASDAQ,Auto - Truck Original Parts,"SIC-3470 Coating, Engraving & Allied Services"
XPER,Xperi Inc,NYSE,Technology Services,SIC-7372 Services-Prepackaged Software
XPOF,Xponential Fitness Inc Cl A,NYSE,Leisure & Recreation Services,SIC-7990 Services-Miscellaneous Amusement & Recreatio
XPRO,Expro Group Hldgs N.V.,NYSE,Oil - Production & Pipeline,"SIC-1389 Oil & Gas Field Services, NEC"
XRX,Xerox Corp,NASDAQ,Office Supply & Forms,"SIC-3577 Computer Peripheral Equipment, NEC"
YELP,Yelp Inc,NYSE,Internet - Content,SIC-7200 Services-Personal Services
YEXT,Yext Inc,NYSE,Technology Services,SIC-7374 Services-Computer Processing & Data Preparat
YMAB,Y-Mabs Therapeutics Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
YORW,York Water Company,NASDAQ,Utility - Water Supply,SIC-4941 Water Supply
YOU,Clear Secure Inc Cl A,NYSE,Protection - Safety,SIC-7372 Services-Prepackaged Software
ZD,Ziff Davis Inc,NASDAQ,Internet - Software,SIC-4822 Telegraph & Other Message Communications
ZETA,Zeta Global Holdings Corp Cl A,NYSE,Technology Services,SIC-7372 Services-Prepackaged Software
ZEUS,Olympic Steel Inc,NASDAQ,Steel - Producers,SIC-5051 Wholesale-Metals Service Centers & offices
ZIMV,Zimvie Inc,NASDAQ,Medical Products,SIC-3843 Dental Equipment & Supplies
